data_id,data_field,category_id,category_field,Participants,Value Type,Sexed,Debut,Item count,Item Type,Instances,Version,Stability,Strata,Array,level1,level2,level3,level4,level5,level6,level7,level8
130189,Source of report of B07 (viral warts),2401,Certain infectious and parasitic diseases,"17,495",Categorical (single),Both sexes,Jul 2019,"17,495",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130190,"Date B08 first reported (other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified)",2401,Certain infectious and parasitic diseases,"1,041",Date,Both sexes,Jul 2019,"1,041",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130191,"Source of report of B08 (other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified)",2401,Certain infectious and parasitic diseases,"1,041",Categorical (single),Both sexes,Jul 2019,"1,041",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130192,Date B09 first reported (unspecified viral infection characterised by skin and mucous membrane lesions),2401,Certain infectious and parasitic diseases,23,Date,Both sexes,Jul 2019,23,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130193,Source of report of B09 (unspecified viral infection characterised by skin and mucous membrane lesions),2401,Certain infectious and parasitic diseases,23,Categorical (single),Both sexes,Jul 2019,23,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130194,Date B15 first reported (acute hepatitis a),2401,Certain infectious and parasitic diseases,"1,071",Date,Both sexes,Jul 2019,"1,071",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130195,Source of report of B15 (acute hepatitis a),2401,Certain infectious and parasitic diseases,"1,071",Categorical (single),Both sexes,Jul 2019,"1,071",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130196,Date B16 first reported (acute hepatitis b),2401,Certain infectious and parasitic diseases,245,Date,Both sexes,Jul 2019,245,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130197,Source of report of B16 (acute hepatitis b),2401,Certain infectious and parasitic diseases,245,Categorical (single),Both sexes,Jul 2019,245,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130198,Date B17 first reported (other acute viral hepatitis),2401,Certain infectious and parasitic diseases,263,Date,Both sexes,Jul 2019,263,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130199,Source of report of B17 (other acute viral hepatitis),2401,Certain infectious and parasitic diseases,263,Categorical (single),Both sexes,Jul 2019,263,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130200,Date B18 first reported (chronic viral hepatitis),2401,Certain infectious and parasitic diseases,694,Date,Both sexes,Jul 2019,694,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130201,Source of report of B18 (chronic viral hepatitis),2401,Certain infectious and parasitic diseases,694,Categorical (single),Both sexes,Jul 2019,694,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130202,Date B19 first reported (unspecified viral hepatitis),2401,Certain infectious and parasitic diseases,"1,323",Date,Both sexes,Jul 2019,"1,323",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130203,Source of report of B19 (unspecified viral hepatitis),2401,Certain infectious and parasitic diseases,"1,323",Categorical (single),Both sexes,Jul 2019,"1,323",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130204,Date B20 first reported (human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases),2401,Certain infectious and parasitic diseases,67,Date,Both sexes,Jul 2019,67,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130205,Source of report of B20 (human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases),2401,Certain infectious and parasitic diseases,67,Categorical (single),Both sexes,Jul 2019,67,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130206,Date B21 first reported (human immunodeficiency virus [hiv] disease resulting in malignant neoplasms),2401,Certain infectious and parasitic diseases,16,Date,Both sexes,Jul 2019,16,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130207,Source of report of B21 (human immunodeficiency virus [hiv] disease resulting in malignant neoplasms),2401,Certain infectious and parasitic diseases,16,Categorical (single),Both sexes,Jul 2019,16,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130208,Date B22 first reported (human immunodeficiency virus [hiv] disease resulting in other specified diseases),2401,Certain infectious and parasitic diseases,12,Date,Both sexes,Jul 2019,12,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130209,Source of report of B22 (human immunodeficiency virus [hiv] disease resulting in other specified diseases),2401,Certain infectious and parasitic diseases,12,Categorical (single),Both sexes,Jul 2019,12,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130210,Date B23 first reported (human immunodeficiency virus [hiv] disease resulting in other conditions),2401,Certain infectious and parasitic diseases,40,Date,Both sexes,Jul 2019,40,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130211,Source of report of B23 (human immunodeficiency virus [hiv] disease resulting in other conditions),2401,Certain infectious and parasitic diseases,40,Categorical (single),Both sexes,Jul 2019,40,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130212,Date B24 first reported (unspecified human immunodeficiency virus [hiv] disease),2401,Certain infectious and parasitic diseases,512,Date,Both sexes,Jul 2019,512,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130213,Source of report of B24 (unspecified human immunodeficiency virus [hiv] disease),2401,Certain infectious and parasitic diseases,512,Categorical (single),Both sexes,Jul 2019,512,Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130214,Date B25 first reported (cytomegaloviral disease),2401,Certain infectious and parasitic diseases,230,Date,Both sexes,Jul 2019,230,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130215,Source of report of B25 (cytomegaloviral disease),2401,Certain infectious and parasitic diseases,230,Categorical (single),Both sexes,Jul 2019,230,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130216,Date B26 first reported (mumps),2401,Certain infectious and parasitic diseases,"5,418",Date,Both sexes,Jul 2019,"5,418",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130217,Source of report of B26 (mumps),2401,Certain infectious and parasitic diseases,"5,418",Categorical (single),Both sexes,Jul 2019,"5,418",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130218,Date B27 first reported (infectious mononucleosis),2401,Certain infectious and parasitic diseases,"3,261",Date,Both sexes,Jul 2019,"3,261",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130219,Source of report of B27 (infectious mononucleosis),2401,Certain infectious and parasitic diseases,"3,261",Categorical (single),Both sexes,Jul 2019,"3,261",Data,Singular,Feb 2020,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130220,Date B30 first reported (viral conjunctivitis),2401,Certain infectious and parasitic diseases,196,Date,Both sexes,Jul 2019,196,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130221,Source of report of B30 (viral conjunctivitis),2401,Certain infectious and parasitic diseases,196,Categorical (single),Both sexes,Jul 2019,196,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130222,"Date B33 first reported (other viral diseases, not elsewhere classified)",2401,Certain infectious and parasitic diseases,230,Date,Both sexes,Jul 2019,230,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130223,"Source of report of B33 (other viral diseases, not elsewhere classified)",2401,Certain infectious and parasitic diseases,230,Categorical (single),Both sexes,Jul 2019,230,Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130224,Date B34 first reported (viral infection of unspecified site),2401,Certain infectious and parasitic diseases,"11,209",Date,Both sexes,Jul 2019,"11,209",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130225,Source of report of B34 (viral infection of unspecified site),2401,Certain infectious and parasitic diseases,"11,209",Categorical (single),Both sexes,Jul 2019,"11,209",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130226,Date B35 first reported (dermatophytosis),2401,Certain infectious and parasitic diseases,"32,856",Date,Both sexes,Jul 2019,"32,856",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130227,Source of report of B35 (dermatophytosis),2401,Certain infectious and parasitic diseases,"32,856",Categorical (single),Both sexes,Jul 2019,"32,856",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130228,Date B36 first reported (other superficial mycoses),2401,Certain infectious and parasitic diseases,"5,799",Date,Both sexes,Jul 2019,"5,799",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130229,Source of report of B36 (other superficial mycoses),2401,Certain infectious and parasitic diseases,"5,799",Categorical (single),Both sexes,Jul 2019,"5,799",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130230,Date B37 first reported (candidiasis),2401,Certain infectious and parasitic diseases,"9,690",Date,Both sexes,Jul 2019,"9,690",Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130231,Source of report of B37 (candidiasis),2401,Certain infectious and parasitic diseases,"9,690",Categorical (single),Both sexes,Jul 2019,"9,690",Data,Singular,Sep 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130232,Date B38 first reported (coccidioidomycosis),2401,Certain infectious and parasitic diseases,1,Date,Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130233,Source of report of B38 (coccidioidomycosis),2401,Certain infectious and parasitic diseases,1,Categorical (single),Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130234,Date B39 first reported (histoplasmosis),2401,Certain infectious and parasitic diseases,9,Date,Both sexes,Jul 2019,9,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130235,Source of report of B39 (histoplasmosis),2401,Certain infectious and parasitic diseases,9,Categorical (single),Both sexes,Jul 2019,9,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130236,Date B40 first reported (blastomycosis),2401,Certain infectious and parasitic diseases,1,Date,Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130237,Source of report of B40 (blastomycosis),2401,Certain infectious and parasitic diseases,1,Categorical (single),Both sexes,Jul 2019,1,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130238,Date B41 first reported (paracoccidioidomycosis),2401,Certain infectious and parasitic diseases,pending,Date,Both sexes,Jul 2019,pending,Data,Singular,N/A,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130239,Source of report of B41 (paracoccidioidomycosis),2401,Certain infectious and parasitic diseases,pending,Categorical (single),Both sexes,Jul 2019,pending,Data,Singular,N/A,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130240,Date B42 first reported (sporotrichosis),2401,Certain infectious and parasitic diseases,2,Date,Both sexes,Jul 2019,2,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130241,Source of report of B42 (sporotrichosis),2401,Certain infectious and parasitic diseases,2,Categorical (single),Both sexes,Jul 2019,2,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130242,Date B43 first reported (chromomycosis and phaeomycotic abscess),2401,Certain infectious and parasitic diseases,3,Date,Both sexes,Jul 2019,3,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130243,Source of report of B43 (chromomycosis and phaeomycotic abscess),2401,Certain infectious and parasitic diseases,3,Categorical (single),Both sexes,Jul 2019,3,Data,Singular,Aug 2019,Ongoing,Health-related outcomes,First occurrences,Certain infectious and parasitic diseases,0.0,0.0,0.0,0.0,0.0,0.0,0.0
